LANE_OID,POINT_NR,LATITUDE_L,LONGITUDE_L,X,Y,SIDE
280166565,7,-17.107904,-70.624331,327180.95,8107787.26,L
280166565,6,-17.107952,-70.62437,327176.77,8107781.86,L
280166565,5,-17.108007,-70.624417,327171.9,8107775.73,L
280166565,4,-17.108063,-70.624441,327169.38,8107769.54,L
280166565,3,-17.108125,-70.624446,327168.84,8107762.69,L
280166565,2,-17.108184,-70.624446,327168.9,8107756.14,L
280166565,1,-17.10824,-70.624442,327169.44,8107749.95,L
280166565,0,-17.108409,-70.624381,327176.07,8107731.31,L
280166565,0,-17.108369,-70.624227,327192.46,8107735.93,R
280166565,-1,-17.108186,-70.624266,327188.12,8107756.14,R
280166565,-2,-17.108114,-70.624272,327187.37,8107764.1,R
280166565,-3,-17.108077,-70.624257,327188.95,8107768.19,R
280166565,-4,-17.108043,-70.624239,327190.79,8107771.93,R
280166565,-5,-17.108001,-70.624205,327194.37,8107776.66,R
280166565,-6,-17.10798,-70.624178,327197.26,8107779,R
280166565,-7,-17.107954,-70.624133,327202.08,8107781.86,R
280166565,-8,-17.107937,-70.624093,327206.23,8107783.8,R
280179413,8,-17.096019,-70.639324,325574.3,8109089.08,L
280179413,7,-17.096098,-70.639405,325565.82,8109080.34,L
280179413,6,-17.096153,-70.639458,325560.15,8109074.12,L
280179413,5,-17.096188,-70.639495,325556.29,8109070.29,L
280179413,4,-17.096207,-70.639515,325554.14,8109068.17,L
280179413,3,-17.096268,-70.639575,325547.82,8109061.33,L
280179413,2,-17.096305,-70.639613,325543.86,8109057.25,L
280179413,1,-17.096317,-70.639625,325542.6,8109055.85,L
280179413,0,-17.096387,-70.639688,325535.95,8109048.09,L
280179413,0,-17.096468,-70.639546,325551.17,8109039.23,R
280179413,-1,-17.096406,-70.639501,325555.82,8109046.13,R
280179413,-2,-17.096364,-70.639478,325558.3,8109050.78,R
280179413,-3,-17.096316,-70.639443,325561.93,8109056.1,R
280179413,-4,-17.096277,-70.639406,325565.81,8109060.52,R
280179413,-5,-17.096211,-70.639347,325572.08,8109067.87,R
280179413,-6,-17.096103,-70.639231,325584.35,8109079.85,R
280179415,8,-17.096387,-70.639688,325535.95,8109048.09,L
280179415,7,-17.096405,-70.639703,325534.3,8109046.07,L
280179415,6,-17.096434,-70.639721,325532.47,8109042.84,L
280179415,5,-17.096495,-70.639745,325529.94,8109036.11,L
280179415,4,-17.096558,-70.639755,325528.93,8109029.03,L
280179415,3,-17.096623,-70.639751,325529.5,8109021.9,L
280179415,2,-17.096685,-70.639731,325531.61,8109015.06,L
280179415,1,-17.096749,-70.639693,325535.69,8109008,L
280179415,0,-17.096762,-70.639685,325536.61,8109006.62,L
280179415,0,-17.096663,-70.639554,325550.48,8109017.63,R
280179415,-1,-17.096625,-70.63957,325548.72,8109021.88,R
280179415,-2,-17.096589,-70.639579,325547.77,8109025.78,R
280179415,-3,-17.096551,-70.63958,325547.54,8109030,R
280179415,-4,-17.096516,-70.639569,325548.68,8109033.86,R
280179415,-5,-17.096468,-70.639546,325551.17,8109039.23,R
280179738,4,-17.096762,-70.639685,325536.61,8109006.62,L
280179738,3,-17.096863,-70.639576,325548.26,8108995.44,L
280179738,2,-17.096938,-70.639497,325556.73,8108987.29,L
280179738,1,-17.096971,-70.639454,325561.37,8108983.66,L
280179738,0,-17.096989,-70.63943,325563.93,8108981.65,L
280179738,0,-17.096881,-70.639325,325575.06,8108993.67,R
280179738,-1,-17.0968,-70.63942,325564.83,8109002.57,R
280179738,-2,-17.09675,-70.639476,325558.82,8109008.12,R
280179738,-3,-17.096663,-70.639554,325550.48,8109017.63,R
280181432,2,-17.094807,-70.638595,325650.83,8109223.85,L
280181432,1,-17.094994,-70.638654,325644.73,8109203.12,L
280181432,0,-17.095235,-70.638747,325635.05,8109176.39,L
280181432,0,-17.095304,-70.638609,325649.75,8109168.87,R
280181432,-1,-17.094852,-70.638443,325667.04,8109219.07,R
280181434,1,-17.095936,-70.638803,325629.69,8109098.78,L
280181434,0,-17.09538,-70.638449,325666.85,8109160.63,L
280181434,0,-17.095309,-70.638589,325651.84,8109168.33,R
280181434,-1,-17.095857,-70.638939,325615.17,8109107.43,R
280184579,4,-17.102161,-70.63812,325708.23,8108410.53,L
280184579,3,-17.102146,-70.638144,325705.56,8108412.09,L
280184579,2,-17.102111,-70.638183,325701.42,8108415.96,L
280184579,1,-17.102069,-70.638213,325698.25,8108420.64,L
280184579,0,-17.102022,-70.638231,325696.24,8108425.8,L
280184579,0,-17.10206,-70.638385,325679.92,8108421.4,R
280184579,-1,-17.102101,-70.638383,325680.1,8108416.87,R
280184579,-2,-17.10216,-70.638363,325682.32,8108410.44,R
280184579,-3,-17.102209,-70.638329,325685.98,8108405.02,R
280184579,-4,-17.102253,-70.638288,325690.4,8108400.2,R
280184579,-5,-17.102301,-70.638221,325697.54,8108394.89,R
280184580,3,-17.102546,-70.637938,325727.91,8108368.11,L
280184580,2,-17.102532,-70.637897,325732.27,8108369.62,L
280184580,1,-17.102485,-70.637793,325743.29,8108374.95,L
280184580,0,-17.102447,-70.637683,325754.95,8108379.24,L
280184580,0,-17.102304,-70.637737,325749.12,8108394.97,R
280184580,-1,-17.102388,-70.637992,325722.06,8108385.44,R
280185226,4,-17.101741,-70.636655,325863.66,8108458.32,L
280185226,3,-17.101757,-70.6367,325858.9,8108456.51,L
280185226,2,-17.101792,-70.636787,325849.68,8108452.52,L
280185226,1,-17.101861,-70.63696,325831.4,8108444.79,L
280185226,0,-17.101892,-70.637044,325822.45,8108441.18,L
280185226,0,-17.102035,-70.636986,325828.7,8108425.47,R
280185226,-1,-17.101884,-70.6366,325869.66,8108442.52,R
280185258,2,-17.101892,-70.637044,325822.45,8108441.18,L
280185258,1,-17.101963,-70.637232,325802.49,8108433.23,L
280185258,0,-17.102048,-70.637478,325776.45,8108423.61,L
280185258,0,-17.102191,-70.637424,325782.29,8108407.77,R
280185258,-1,-17.102105,-70.637175,325808.74,8108417.53,R
280185258,-2,-17.102035,-70.636986,325828.7,8108425.47,R
280185318,1,-17.102447,-70.637683,325754.95,8108379.24,L
280185318,0,-17.102338,-70.63737,325788.14,8108391.54,L
280185318,0,-17.102195,-70.637424,325782.29,8108407.32,R
280185318,-1,-17.102304,-70.637737,325749.12,8108394.97,R
280186339,4,-17.102105,-70.638571,325660.09,8108416.34,L
280186339,3,-17.102144,-70.638572,325660.04,8108411.95,L
280186339,2,-17.102228,-70.638535,325664.06,8108402.66,L
280186339,1,-17.102297,-70.638493,325668.56,8108395.16,L
280186339,0,-17.102365,-70.638437,325674.59,8108387.69,L
280186339,0,-17.102254,-70.638311,325687.97,8108400.04,R
280186339,-1,-17.102181,-70.638368,325681.79,8108408.08,R
280186339,-2,-17.102112,-70.638403,325678.05,8108415.72,R
280186339,-3,-17.102066,-70.638418,325676.41,8108420.74,R
280186340,8,-17.102365,-70.638437,325674.59,8108387.69,L
280186340,7,-17.102415,-70.638385,325680.23,8108382.18,L
280186340,6,-17.102463,-70.63832,325687.22,8108376.94,L
280186340,5,-17.102502,-70.638248,325694.84,8108372.63,L
280186340,4,-17.102525,-70.638191,325700.92,8108370.16,L
280186340,3,-17.102555,-70.638122,325708.29,8108366.87,L
280186340,2,-17.102563,-70.638052,325715.81,8108366.05,L
280186340,1,-17.102562,-70.638001,325721.21,8108366.25,L
280186340,0,-17.102546,-70.637938,325727.91,8108368.11,L
280186340,0,-17.102388,-70.637992,325722.06,8108385.44,R
280186340,-1,-17.10239,-70.638035,325717.49,8108385.18,R
280186340,-2,-17.102384,-70.638095,325711.1,8108385.8,R
280186340,-3,-17.102369,-70.638137,325706.54,8108387.41,R
280186340,-4,-17.102343,-70.638198,325700.07,8108390.34,R
280186340,-5,-17.102298,-70.638264,325692.94,8108395.21,R
280186340,-6,-17.102254,-70.638311,325687.97,8108400.04,R
280186644,4,-17.102156,-70.63779,325743.28,8108411.36,L
280186644,3,-17.102181,-70.637913,325730.19,8108408.44,L
280186644,2,-17.102193,-70.637997,325721.27,8108407.1,L
280186644,1,-17.102188,-70.63805,325715.65,8108407.6,L
280186644,0,-17.102161,-70.63812,325708.23,8108410.53,L
280186644,0,-17.102301,-70.638221,325697.54,8108394.89,R
280186644,-1,-17.102321,-70.638188,325701.12,8108392.78,R
280186644,-2,-17.102343,-70.638131,325707.19,8108390.33,R
280186644,-3,-17.102357,-70.638071,325713.55,8108388.8,R
280186644,-4,-17.102363,-70.63801,325720.06,8108388.22,R
280186644,-5,-17.102361,-70.637953,325726.14,8108388.56,R
280186644,-6,-17.102344,-70.637871,325734.84,8108390.51,R
280186644,-7,-17.102299,-70.637736,325749.13,8108395.53,R
280188633,5,-17.10279,-70.638049,325716.35,8108340.93,L
280188633,4,-17.102787,-70.638046,325716.67,8108341.32,L
280188633,3,-17.102539,-70.637824,325740.03,8108368.89,L
280188633,2,-17.102501,-70.637782,325744.46,8108373.2,L
280188633,1,-17.102469,-70.637734,325749.54,8108376.71,L
280188633,0,-17.102447,-70.637683,325754.95,8108379.24,L
280188633,0,-17.102304,-70.637737,325749.12,8108394.97,R
280188633,-1,-17.102313,-70.637766,325745.99,8108394.03,R
280188633,-2,-17.102344,-70.637853,325736.79,8108390.5,R
280188633,-3,-17.102395,-70.63792,325729.65,8108384.75,R
280188633,-4,-17.102457,-70.637978,325723.56,8108377.84,R
280188633,-5,-17.102542,-70.638036,325717.48,8108368.38,R
280188633,-6,-17.102689,-70.638168,325703.59,8108352.02,R
280188633,-7,-17.102692,-70.638171,325703.27,8108351.64,R
280188757,10,-17.102156,-70.63779,325743.28,8108411.36,L
280188757,9,-17.102166,-70.637837,325738.35,8108410.23,L
280188757,8,-17.102174,-70.637871,325734.71,8108409.28,L
280188757,7,-17.102208,-70.637921,325729.42,8108405.46,L
280188757,6,-17.102255,-70.637964,325724.83,8108400.27,L
280188757,5,-17.102303,-70.637996,325721.52,8108394.87,L
280188757,4,-17.102349,-70.638017,325719.32,8108389.74,L
280188757,3,-17.102412,-70.638038,325717.09,8108382.77,L
280188757,2,-17.102452,-70.638053,325715.56,8108378.35,L
280188757,1,-17.102647,-70.638149,325705.53,8108356.69,L
280188757,0,-17.102692,-70.638171,325703.27,8108351.64,L
280188757,0,-17.10279,-70.638049,325716.35,8108340.93,R
280188757,-1,-17.102759,-70.638018,325719.61,8108344.46,R
280188757,-2,-17.102695,-70.637965,325725.16,8108351.51,R
280188757,-3,-17.102603,-70.637934,325728.38,8108361.7,R
280188757,-4,-17.102394,-70.637842,325737.96,8108384.93,R
280188757,-5,-17.10235,-70.637813,325741.06,8108389.85,R
280188757,-6,-17.102318,-70.637777,325744.81,8108393.46,R
280188757,-7,-17.102299,-70.637736,325749.13,8108395.53,R
280188993,9,-17.10342,-70.639338,325579.69,8108270.04,L
280188993,8,-17.103419,-70.639332,325580.42,8108270.19,L
280188993,7,-17.103395,-70.639192,325595.29,8108272.98,L
280188993,6,-17.103386,-70.639177,325596.85,8108274.03,L
280188993,5,-17.10336,-70.639079,325607.2,8108276.96,L
280188993,4,-17.103255,-70.638777,325639.29,8108288.82,L
280188993,3,-17.103107,-70.638391,325680.18,8108305.61,L
280188993,2,-17.103057,-70.638291,325690.82,8108311.19,L
280188993,1,-17.103018,-70.638237,325696.55,8108315.56,L
280188993,0,-17.102989,-70.638221,325698.18,8108318.76,L
280188993,0,-17.102891,-70.638343,325685.1,8108329.47,R
280188993,-1,-17.1029,-70.638366,325682.67,8108328.52,R
280188993,-2,-17.10291,-70.638381,325681.1,8108327.35,R
280188993,-3,-17.102934,-70.638425,325676.45,8108324.71,R
280188993,-4,-17.102964,-70.638494,325669.08,8108321.3,R
280188993,-5,-17.103033,-70.638673,325650.14,8108313.45,R
280188993,-6,-17.103118,-70.6389,325626.03,8108303.9,R
280188993,-7,-17.10318,-70.639077,325607.28,8108296.92,R
280188993,-8,-17.103207,-70.639164,325598.06,8108293.84,R
280188993,-9,-17.103219,-70.639212,325592.99,8108292.49,R
280188993,-10,-17.103216,-70.639239,325590.07,8108292.7,R
280188993,-11,-17.103238,-70.639365,325576.66,8108290.17,R
280188993,-12,-17.103239,-70.639372,325575.93,8108290.04,R
280188994,8,-17.10341,-70.638952,325620.82,8108271.49,L
280188994,7,-17.103388,-70.638931,325623.01,8108274.04,L
280188994,6,-17.103356,-70.638946,325621.38,8108277.48,L
280188994,5,-17.103304,-70.638985,325617.21,8108283.27,L
280188994,4,-17.103259,-70.639035,325611.85,8108288.13,L
280188994,3,-17.103229,-70.639088,325606.16,8108291.45,L
280188994,2,-17.103213,-70.639141,325600.55,8108293.16,L
280188994,1,-17.10321,-70.639192,325595.05,8108293.44,L
280188994,0,-17.103239,-70.639372,325575.93,8108290.04,L
280188994,0,-17.10342,-70.639338,325579.69,8108270.04,R
280188994,-1,-17.103393,-70.639183,325596.24,8108273.21,R
280188994,-2,-17.103395,-70.63917,325597.57,8108273.03,R
280188994,-3,-17.103402,-70.639155,325599.16,8108272.24,R
280188994,-4,-17.103418,-70.639135,325601.34,8108270.53,R
280188994,-5,-17.103436,-70.639118,325603.11,8108268.47,R
280188994,-6,-17.103453,-70.639109,325604.1,8108266.65,R
280188994,-7,-17.103456,-70.639096,325605.51,8108266.37,R
280189884,15,-17.102891,-70.638343,325685.1,8108329.47,L
280189884,14,-17.102908,-70.638361,325683.27,8108327.58,L
280189884,13,-17.102931,-70.638399,325679.18,8108325.06,L
280189884,12,-17.103012,-70.638705,325646.7,8108315.77,L
280189884,11,-17.103022,-70.638753,325641.59,8108314.68,L
280189884,10,-17.103022,-70.638792,325637.46,8108314.66,L
280189884,9,-17.103031,-70.638862,325629.99,8108313.53,L
280189884,8,-17.103052,-70.638925,325623.37,8108311.17,L
280189884,7,-17.103084,-70.638982,325617.3,8108307.61,L
280189884,6,-17.103125,-70.639032,325612.01,8108302.97,L
280189884,5,-17.103175,-70.639073,325607.69,8108297.43,L
280189884,4,-17.103231,-70.639104,325604.48,8108291.18,L
280189884,3,-17.103292,-70.639123,325602.5,8108284.42,L
280189884,2,-17.103355,-70.63913,325601.81,8108277.42,L
280189884,1,-17.103428,-70.639123,325602.57,8108269.43,L
280189884,0,-17.103456,-70.639096,325605.51,8108266.37,L
280189884,0,-17.10341,-70.638952,325620.82,8108271.49,R
280189884,-1,-17.103388,-70.638946,325621.47,8108274.02,R
280189884,-2,-17.103346,-70.638948,325621.15,8108278.58,R
280189884,-3,-17.103302,-70.638938,325622.18,8108283.5,R
280189884,-4,-17.103262,-70.638915,325624.57,8108287.98,R
280189884,-5,-17.103229,-70.638881,325628.14,8108291.64,R
280189884,-6,-17.103206,-70.638839,325632.65,8108294.17,R
280189884,-7,-17.103118,-70.638508,325667.79,8108304.21,R
280189884,-8,-17.103113,-70.6384,325679.22,8108304.89,R
280189884,-9,-17.103099,-70.638344,325685.24,8108306.48,R
280189884,-10,-17.103079,-70.638299,325689.95,8108308.75,R
280189884,-11,-17.103057,-70.638273,325692.69,8108311.21,R
280189884,-12,-17.103043,-70.638242,325696.06,8108312.78,R
280189884,-13,-17.102994,-70.638223,325697.98,8108318.27,R
280189884,-14,-17.102989,-70.638221,325698.18,8108318.76,R
280190560,9,-17.103372,-70.63919,325595.4,8108275.56,L
280190560,8,-17.103371,-70.639186,325595.89,8108275.66,L
280190560,7,-17.103352,-70.639052,325610.12,8108277.81,L
280190560,6,-17.103343,-70.639031,325612.3,8108278.89,L
280190560,5,-17.103322,-70.638944,325621.53,8108281.33,L
280190560,4,-17.103251,-70.638745,325642.72,8108289.36,L
280190560,3,-17.10311,-70.638397,325679.62,8108305.21,L
280190560,2,-17.103057,-70.63829,325690.87,8108311.2,L
280190560,1,-17.103018,-70.638237,325696.55,8108315.56,L
280190560,0,-17.102989,-70.638221,325698.18,8108318.76,L
280190560,0,-17.102891,-70.638343,325685.1,8108329.47,R
280190560,-1,-17.1029,-70.638366,325682.65,8108328.49,R
280190560,-2,-17.102912,-70.638383,325680.91,8108327.19,R
280190560,-3,-17.102936,-70.638428,325676.15,8108324.51,R
280190560,-4,-17.102966,-70.638495,325668.99,8108321.07,R
280190560,-5,-17.103022,-70.638631,325654.61,8108314.77,R
280190560,-6,-17.103111,-70.638859,325630.4,8108304.7,R
280190560,-7,-17.103149,-70.638967,325618.91,8108300.35,R
280190560,-8,-17.103168,-70.639027,325612.58,8108298.3,R
280190560,-9,-17.103175,-70.639061,325609,8108297.47,R
280190560,-10,-17.10317,-70.639079,325607.04,8108297.93,R
280190560,-11,-17.103189,-70.639211,325593.07,8108295.79,R
280190560,-12,-17.10319,-70.639218,325592.33,8108295.68,R
280190561,9,-17.103366,-70.638816,325635.26,8108276.58,L
280190561,8,-17.103363,-70.638812,325635.67,8108276.86,L
280190561,7,-17.103351,-70.638792,325637.78,8108278.22,L
280190561,6,-17.103322,-70.638804,325636.47,8108281.43,L
280190561,5,-17.103271,-70.638836,325633.03,8108287.07,L
280190561,4,-17.103225,-70.638879,325628.37,8108292.05,L
280190561,3,-17.103192,-70.638929,325623.02,8108295.73,L
280190561,2,-17.103172,-70.638981,325617.45,8108297.81,L
280190561,1,-17.103167,-70.639037,325611.56,8108298.4,L
280190561,0,-17.10319,-70.639218,325592.33,8108295.68,L
280190561,0,-17.103372,-70.63919,325595.4,8108275.56,R
280190561,-1,-17.10335,-70.639033,325612.14,8108278.13,R
280190561,-2,-17.103352,-70.639021,325613.36,8108277.88,R
280190561,-3,-17.103361,-70.639007,325614.91,8108276.87,R
280190561,-4,-17.103378,-70.63899,325616.68,8108275.05,R
280190561,-5,-17.103396,-70.638979,325617.96,8108273.08,R
280190561,-6,-17.103406,-70.638974,325618.41,8108271.96,R
280190561,-7,-17.103406,-70.63895,325620.99,8108272.01,R
280190561,-8,-17.103406,-70.638945,325621.5,8108272,R
280190562,16,-17.102891,-70.638343,325685.1,8108329.47,L
280190562,15,-17.102895,-70.638347,325684.68,8108329.02,L
280190562,14,-17.102904,-70.638355,325683.82,8108328.1,L
280190562,13,-17.102926,-70.638392,325679.94,8108325.55,L
280190562,12,-17.102981,-70.638583,325659.65,8108319.32,L
280190562,11,-17.102991,-70.638631,325654.59,8108318.14,L
280190562,10,-17.102991,-70.638641,325653.54,8108318.18,L
280190562,9,-17.102997,-70.638717,325645.41,8108317.46,L
280190562,8,-17.103011,-70.638772,325639.58,8108315.82,L
280190562,7,-17.10304,-70.638832,325633.18,8108312.62,L
280190562,6,-17.103079,-70.638886,325627.52,8108308.24,L
280190562,5,-17.103127,-70.63893,325622.84,8108302.83,L
280190562,4,-17.103183,-70.638964,325619.31,8108296.61,L
280190562,3,-17.103245,-70.638986,325617.08,8108289.8,L
280190562,2,-17.103309,-70.638994,325616.23,8108282.7,L
280190562,1,-17.103382,-70.638988,325616.94,8108274.58,L
280190562,0,-17.103406,-70.638945,325621.5,8108272,L
280190562,0,-17.103366,-70.638816,325635.26,8108276.58,R
280190562,-1,-17.103343,-70.638809,325635.94,8108279.11,R
280190562,-2,-17.103304,-70.638812,325635.63,8108283.36,R
280190562,-3,-17.10326,-70.6388,325636.82,8108288.28,R
280190562,-4,-17.103221,-70.638776,325639.34,8108292.57,R
280190562,-5,-17.103191,-70.638741,325643.04,8108295.93,R
280190562,-6,-17.103172,-70.638698,325647.6,8108298.08,R
280190562,-7,-17.103115,-70.638495,325669.14,8108304.54,R
280190562,-8,-17.103109,-70.638389,325680.41,8108305.3,R
280190562,-9,-17.103094,-70.638332,325686.46,8108307.01,R
280190562,-10,-17.103084,-70.63831,325688.82,8108308.21,R
280190562,-11,-17.10305,-70.638262,325693.87,8108311.95,R
280190562,-12,-17.103034,-70.63823,325697.28,8108313.76,R
280190562,-13,-17.102989,-70.638221,325698.18,8108318.76,R
280190599,9,-17.103339,-70.639063,325608.9,8108279.33,L
280190599,8,-17.103337,-70.639056,325609.63,8108279.49,L
280190599,7,-17.103313,-70.638926,325623.48,8108282.32,L
280190599,6,-17.103302,-70.638907,325625.53,8108283.48,L
280190599,5,-17.103274,-70.638806,325636.22,8108286.68,L
280190599,4,-17.103193,-70.638583,325659.86,8108295.88,L
280190599,3,-17.103104,-70.638374,325682.07,8108305.97,L
280190599,2,-17.103052,-70.638281,325691.88,8108311.73,L
280190599,1,-17.103011,-70.638229,325697.33,8108316.3,L
280190599,0,-17.102989,-70.638221,325698.18,8108318.76,L
280190599,0,-17.102891,-70.638343,325685.1,8108329.47,R
280190599,-1,-17.102901,-70.638367,325682.58,8108328.38,R
280190599,-2,-17.102912,-70.638381,325681.06,8108327.17,R
280190599,-3,-17.102934,-70.638418,325677.15,8108324.74,R
280190599,-4,-17.10296,-70.638471,325671.53,8108321.78,R
280190599,-5,-17.103001,-70.638566,325661.51,8108317.12,R
280190599,-6,-17.103054,-70.638698,325647.54,8108311.18,R
